row_number,module_name,fecha,anio,mes_num,mes_nombre,periodo,registro_valido,estado_fila_norm,row_alert_municipio_missing,row_alert_estado_incompleto,modalidad,tipo_actividad,participantes_totales,n_tecnicos,n_operarios,n_otro_personal,instituciones_participantes,observaciones,municipios,temas,temas_nucleo,has_core_theme
342,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
343,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
344,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
345,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
346,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
347,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
348,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
349,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
350,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
351,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
352,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
353,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
354,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
355,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
356,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
357,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
358,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
359,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
360,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
361,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
362,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
363,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
364,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
365,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
366,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
367,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
368,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
369,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
370,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
371,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
372,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
373,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
374,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
375,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
376,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
377,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
378,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
379,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
380,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
381,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
382,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
383,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
384,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
385,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
386,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
387,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
388,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
389,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
390,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
391,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
392,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
393,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
394,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
395,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
396,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
397,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
398,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
399,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
400,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
401,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
402,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
403,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
404,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
405,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
406,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
407,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
408,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
409,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
410,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
411,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
412,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
413,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
414,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
415,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
416,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
417,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
418,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
419,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
420,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
421,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
422,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
423,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
424,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
425,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
426,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
427,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
428,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
429,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
430,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
431,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
432,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
433,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
434,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
435,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
436,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
437,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
438,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
439,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
440,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
441,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
442,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
443,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
444,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
445,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
446,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
447,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
448,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
449,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
450,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
451,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
452,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
453,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
454,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
455,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
456,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
457,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
458,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
459,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
460,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
461,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
462,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
463,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
464,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
465,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
466,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
467,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
468,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
469,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
470,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
471,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
472,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
473,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
474,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
475,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
476,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
477,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
478,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
479,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
480,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
481,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
482,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
483,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
484,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
485,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
486,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
487,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
488,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
489,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
490,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
491,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
492,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
493,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
494,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
495,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
496,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
497,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
498,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
499,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
500,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
501,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
502,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
503,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
504,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
505,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
506,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
507,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
508,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
509,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
510,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
511,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
512,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
513,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
514,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
515,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
516,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
517,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
518,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
519,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
520,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
521,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
522,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
523,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
524,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
525,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
526,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
527,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
528,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
529,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
530,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
531,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
532,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
533,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
534,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
535,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
536,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
537,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
538,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
539,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
540,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
541,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
542,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
543,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
544,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
545,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
546,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
547,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
548,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
549,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
550,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
551,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
552,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
553,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
554,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
555,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
556,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
557,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
558,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
559,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
560,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
561,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
562,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
563,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
564,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
565,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
566,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
567,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
568,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
569,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
570,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
571,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
572,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
573,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
574,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
575,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
576,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
577,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
578,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
579,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
580,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
581,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
582,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
583,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
584,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
585,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
586,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
587,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
588,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
589,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
590,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
591,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
592,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
593,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
594,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
595,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
596,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
597,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
598,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
599,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
600,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
601,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
602,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
603,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
604,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
605,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
606,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
607,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
608,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
609,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
610,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
611,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
612,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
613,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
614,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
615,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
616,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
617,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
618,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
619,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
620,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
621,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
622,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
623,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
624,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
625,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
626,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
627,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
628,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
629,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
630,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
631,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
632,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
633,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
634,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
635,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
636,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
637,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
638,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
639,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
640,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
641,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
642,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
643,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
644,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
645,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
646,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
647,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
648,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
649,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
650,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
651,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
652,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
653,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
654,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
655,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
656,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
657,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
658,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
659,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
660,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
661,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
662,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
663,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
664,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
665,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
666,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
667,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
668,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
669,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
670,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
671,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
672,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
673,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
674,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
675,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
676,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
677,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
678,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
679,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
680,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
681,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
682,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
683,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
684,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
685,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
686,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
687,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
688,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
689,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
690,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
691,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
692,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
693,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
694,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
695,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
696,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
697,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
698,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
699,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
700,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
701,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
702,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
703,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
704,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
705,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
706,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
707,capacitaciones,,,,,,False,,False,False,,,0.0,,,,,,,,,False
