program_id,program_name,periodo_clave,mes_num,mes_label,indicator_id,indicador_nombre,unidad,categoria,modelo_medicion,valor_mes,valor_acumulado,meta_mes,meta_anual,esperado_al_corte,pct_meta_anual,pct_vs_esperado,cumplio_mes,meses_cumplidos,meses_transcurridos,aporta_metas_epc,estatus,orden_dashboard,is_latest_data_month
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,docentes_capacitados,Docentes capacitados,personas,estrategico,monthly_recurrent,,1.0,121.0,8.0,5.0,0.125,0.2,0,1,5,True,rojo,1,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,centros_cobertura,Centros alcanzados,centros,estrategico,monthly_recurrent,,1.0,50.0,8.0,5.0,0.125,0.2,0,1,5,True,rojo,2,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,municipios_actividad_pedagogica,Municipios con actividad pedagógica,municipios,estrategico,monthly_recurrent,,1.0,13.0,8.0,5.0,0.125,0.2,0,1,5,True,rojo,3,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,estudiantes_epc,Estudiantes EPC,estudiantes,estrategico,monthly_recurrent,,1.0,3514.0,8.0,5.0,0.125,0.2,0,1,5,True,rojo,4,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,actividades_campo,Actividades de campo,actividades,estrategico,annual_cumulative_profiled,,,0.0,128.0,79.36,,,0,0,5,True,rojo,5,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,estudiantes_actividades_campo,Estudiantes en actividades de campo,estudiantes,estrategico,annual_cumulative_profiled,,,0.0,3514.0,2178.68,,,0,0,5,True,rojo,6,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,jovenes_formados_diplomado,Jóvenes formados en diplomado,jóvenes,estrategico,milestone_window,,,0.0,120.0,60.0,,,0,0,5,True,azul,7,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,propuestas_juveniles,Propuestas juveniles,propuestas,estrategico,milestone_window,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0,0,5,True,azul,8,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,capitales_semilla,Capitales semilla entregados,capitales,estrategico,milestone_window,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0,0,5,True,azul,9,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,act_reforestacion,Campañas de reforestación,actividades,tactico,annual_cumulative_profiled,,,0.0,20.0,12.4,,,0,0,5,True,rojo,10,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,act_monitoreo_reforestadas,Monitoreo de áreas reforestadas,actividades,tactico,annual_cumulative_profiled,,,0.0,8.0,4.96,,,0,0,5,True,rojo,11,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,act_tul,Manejo / poda / mantenimiento de tul,actividades,tactico,annual_cumulative_profiled,,,0.0,10.0,6.2,,,0,0,5,True,rojo,12,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,act_ferias,Ferias ambientales,actividades,tactico,annual_cumulative_profiled,,,0.0,16.0,9.92,,,0,0,5,True,rojo,13,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,act_huertos,Huertos escolares,actividades,tactico,milestone_window,,,0.0,8.0,4.0,,,0,0,5,True,azul,14,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,act_giras,Giras educativas,actividades,tactico,annual_cumulative_profiled,,,0.0,24.0,14.879999999999999,,,0,0,5,True,rojo,15,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,act_murales,Murales pedagógicos,actividades,tactico,milestone_window,,,0.0,4.0,2.0,,,0,0,5,True,azul,16,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,act_centros_acopio,Centros de acopio escolar,actividades,tactico,milestone_window,,,0.0,8.0,4.0,,,0,0,5,True,azul,17,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,act_limpiezas,Campañas de limpieza escolar,actividades,tactico,annual_cumulative_profiled,,,0.0,24.0,14.879999999999999,,,0,0,5,True,rojo,18,False
educando_para_conservar,Educando para Conservar,2026-07,7,Julio,act_proyectos_gestion,Proyectos de gestión ambiental escolar,actividades,tactico,milestone_window,,,0.0,2.0,1.0,,,0,0,5,True,azul,19,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,docentes_capacitados,Docentes capacitados,personas,estrategico,monthly_recurrent,,1.0,121.0,8.0,6.0,0.125,0.16666666666666666,0,1,6,True,rojo,1,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,centros_cobertura,Centros alcanzados,centros,estrategico,monthly_recurrent,,1.0,50.0,8.0,6.0,0.125,0.16666666666666666,0,1,6,True,rojo,2,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,municipios_actividad_pedagogica,Municipios con actividad pedagógica,municipios,estrategico,monthly_recurrent,,1.0,13.0,8.0,6.0,0.125,0.16666666666666666,0,1,6,True,rojo,3,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,estudiantes_epc,Estudiantes EPC,estudiantes,estrategico,monthly_recurrent,,1.0,3514.0,8.0,6.0,0.125,0.16666666666666666,0,1,6,True,rojo,4,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,actividades_campo,Actividades de campo,actividades,estrategico,annual_cumulative_profiled,,,0.0,128.0,97.28,,,0,0,6,True,rojo,5,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,estudiantes_actividades_campo,Estudiantes en actividades de campo,estudiantes,estrategico,annual_cumulative_profiled,,,0.0,3514.0,2670.64,,,0,0,6,True,rojo,6,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,jovenes_formados_diplomado,Jóvenes formados en diplomado,jóvenes,estrategico,milestone_window,,,0.0,120.0,60.0,,,0,0,6,True,azul,7,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,propuestas_juveniles,Propuestas juveniles,propuestas,estrategico,milestone_window,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0,0,6,True,azul,8,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,capitales_semilla,Capitales semilla entregados,capitales,estrategico,milestone_window,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0,0,6,True,azul,9,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,act_reforestacion,Campañas de reforestación,actividades,tactico,annual_cumulative_profiled,,,0.0,20.0,15.2,,,0,0,6,True,rojo,10,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,act_monitoreo_reforestadas,Monitoreo de áreas reforestadas,actividades,tactico,annual_cumulative_profiled,,,0.0,8.0,6.08,,,0,0,6,True,rojo,11,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,act_tul,Manejo / poda / mantenimiento de tul,actividades,tactico,annual_cumulative_profiled,,,0.0,10.0,7.6,,,0,0,6,True,rojo,12,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,act_ferias,Ferias ambientales,actividades,tactico,annual_cumulative_profiled,,,0.0,16.0,12.16,,,0,0,6,True,rojo,13,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,act_huertos,Huertos escolares,actividades,tactico,milestone_window,,,0.0,8.0,4.0,,,0,0,6,True,azul,14,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,act_giras,Giras educativas,actividades,tactico,annual_cumulative_profiled,,,0.0,24.0,18.240000000000002,,,0,0,6,True,rojo,15,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,act_murales,Murales pedagógicos,actividades,tactico,milestone_window,,,0.0,4.0,2.0,,,0,0,6,True,azul,16,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,act_centros_acopio,Centros de acopio escolar,actividades,tactico,milestone_window,,,0.0,8.0,4.0,,,0,0,6,True,azul,17,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,act_limpiezas,Campañas de limpieza escolar,actividades,tactico,annual_cumulative_profiled,,,0.0,24.0,18.240000000000002,,,0,0,6,True,rojo,18,False
educando_para_conservar,Educando para Conservar,2026-08,8,Agosto,act_proyectos_gestion,Proyectos de gestión ambiental escolar,actividades,tactico,milestone_window,,,0.0,2.0,1.0,,,0,0,6,True,azul,19,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,docentes_capacitados,Docentes capacitados,personas,estrategico,monthly_recurrent,,1.0,121.0,8.0,7.0,0.125,0.14285714285714285,0,1,7,True,rojo,1,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,centros_cobertura,Centros alcanzados,centros,estrategico,monthly_recurrent,,1.0,50.0,8.0,7.0,0.125,0.14285714285714285,0,1,7,True,rojo,2,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,municipios_actividad_pedagogica,Municipios con actividad pedagógica,municipios,estrategico,monthly_recurrent,,1.0,13.0,8.0,7.0,0.125,0.14285714285714285,0,1,7,True,rojo,3,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,estudiantes_epc,Estudiantes EPC,estudiantes,estrategico,monthly_recurrent,,1.0,3514.0,8.0,7.0,0.125,0.14285714285714285,0,1,7,True,rojo,4,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,actividades_campo,Actividades de campo,actividades,estrategico,annual_cumulative_profiled,,,0.0,128.0,113.92,,,0,0,7,True,rojo,5,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,estudiantes_actividades_campo,Estudiantes en actividades de campo,estudiantes,estrategico,annual_cumulative_profiled,,,0.0,3514.0,3127.46,,,0,0,7,True,rojo,6,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,jovenes_formados_diplomado,Jóvenes formados en diplomado,jóvenes,estrategico,milestone_window,,,0.0,120.0,60.0,,,0,0,7,True,azul,7,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,propuestas_juveniles,Propuestas juveniles,propuestas,estrategico,milestone_window,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0,0,7,True,azul,8,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,capitales_semilla,Capitales semilla entregados,capitales,estrategico,milestone_window,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0,0,7,True,azul,9,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,act_reforestacion,Campañas de reforestación,actividades,tactico,annual_cumulative_profiled,,,0.0,20.0,17.8,,,0,0,7,True,rojo,10,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,act_monitoreo_reforestadas,Monitoreo de áreas reforestadas,actividades,tactico,annual_cumulative_profiled,,,0.0,8.0,7.12,,,0,0,7,True,rojo,11,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,act_tul,Manejo / poda / mantenimiento de tul,actividades,tactico,annual_cumulative_profiled,,,0.0,10.0,8.9,,,0,0,7,True,rojo,12,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,act_ferias,Ferias ambientales,actividades,tactico,annual_cumulative_profiled,,,0.0,16.0,14.24,,,0,0,7,True,rojo,13,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,act_huertos,Huertos escolares,actividades,tactico,milestone_window,,,0.0,8.0,4.0,,,0,0,7,True,azul,14,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,act_giras,Giras educativas,actividades,tactico,annual_cumulative_profiled,,,0.0,24.0,21.36,,,0,0,7,True,rojo,15,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,act_murales,Murales pedagógicos,actividades,tactico,milestone_window,,,0.0,4.0,2.0,,,0,0,7,True,azul,16,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,act_centros_acopio,Centros de acopio escolar,actividades,tactico,milestone_window,,,0.0,8.0,4.0,,,0,0,7,True,azul,17,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,act_limpiezas,Campañas de limpieza escolar,actividades,tactico,annual_cumulative_profiled,,,0.0,24.0,21.36,,,0,0,7,True,rojo,18,False
educando_para_conservar,Educando para Conservar,2026-09,9,Septiembre,act_proyectos_gestion,Proyectos de gestión ambiental escolar,actividades,tactico,milestone_window,,,0.0,2.0,1.0,,,0,0,7,True,azul,19,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,docentes_capacitados,Docentes capacitados,personas,estrategico,monthly_recurrent,,1.0,121.0,8.0,8.0,0.125,0.125,0,1,8,True,rojo,1,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,centros_cobertura,Centros alcanzados,centros,estrategico,monthly_recurrent,,1.0,50.0,8.0,8.0,0.125,0.125,0,1,8,True,rojo,2,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,municipios_actividad_pedagogica,Municipios con actividad pedagógica,municipios,estrategico,monthly_recurrent,,1.0,13.0,8.0,8.0,0.125,0.125,0,1,8,True,rojo,3,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,estudiantes_epc,Estudiantes EPC,estudiantes,estrategico,monthly_recurrent,,1.0,3514.0,8.0,8.0,0.125,0.125,0,1,8,True,rojo,4,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,actividades_campo,Actividades de campo,actividades,estrategico,annual_cumulative_profiled,,,0.0,128.0,128.0,,,0,0,8,True,rojo,5,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,estudiantes_actividades_campo,Estudiantes en actividades de campo,estudiantes,estrategico,annual_cumulative_profiled,,,0.0,3514.0,3514.0,,,0,0,8,True,rojo,6,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,jovenes_formados_diplomado,Jóvenes formados en diplomado,jóvenes,estrategico,milestone_window,,,0.0,120.0,120.0,,,0,0,8,True,rojo,7,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,propuestas_juveniles,Propuestas juveniles,propuestas,estrategico,milestone_window,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0,0,8,True,rojo,8,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,capitales_semilla,Capitales semilla entregados,capitales,estrategico,milestone_window,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0,0,8,True,rojo,9,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,act_reforestacion,Campañas de reforestación,actividades,tactico,annual_cumulative_profiled,,,0.0,20.0,20.0,,,0,0,8,True,rojo,10,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,act_monitoreo_reforestadas,Monitoreo de áreas reforestadas,actividades,tactico,annual_cumulative_profiled,,,0.0,8.0,8.0,,,0,0,8,True,rojo,11,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,act_tul,Manejo / poda / mantenimiento de tul,actividades,tactico,annual_cumulative_profiled,,,0.0,10.0,10.0,,,0,0,8,True,rojo,12,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,act_ferias,Ferias ambientales,actividades,tactico,annual_cumulative_profiled,,,0.0,16.0,16.0,,,0,0,8,True,rojo,13,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,act_huertos,Huertos escolares,actividades,tactico,milestone_window,,,0.0,8.0,8.0,,,0,0,8,True,rojo,14,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,act_giras,Giras educativas,actividades,tactico,annual_cumulative_profiled,,,0.0,24.0,24.0,,,0,0,8,True,rojo,15,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,act_murales,Murales pedagógicos,actividades,tactico,milestone_window,,,0.0,4.0,4.0,,,0,0,8,True,rojo,16,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,act_centros_acopio,Centros de acopio escolar,actividades,tactico,milestone_window,,,0.0,8.0,8.0,,,0,0,8,True,rojo,17,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,act_limpiezas,Campañas de limpieza escolar,actividades,tactico,annual_cumulative_profiled,,,0.0,24.0,24.0,,,0,0,8,True,rojo,18,False
educando_para_conservar,Educando para Conservar,2026-10,10,Octubre,act_proyectos_gestion,Proyectos de gestión ambiental escolar,actividades,tactico,milestone_window,,,0.0,2.0,2.0,,,0,0,8,True,rojo,19,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,docentes_capacitados,Docentes capacitados,personas,estrategico,monthly_recurrent,,1.0,121.0,8.0,0.0,0.125,0.0,0,1,0,False,gris,1,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,centros_cobertura,Centros alcanzados,centros,estrategico,monthly_recurrent,,1.0,50.0,8.0,0.0,0.125,0.0,0,1,0,False,gris,2,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,municipios_actividad_pedagogica,Municipios con actividad pedagógica,municipios,estrategico,monthly_recurrent,,1.0,13.0,8.0,0.0,0.125,0.0,0,1,0,False,gris,3,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,estudiantes_epc,Estudiantes EPC,estudiantes,estrategico,monthly_recurrent,,1.0,3514.0,8.0,0.0,0.125,0.0,0,1,0,False,gris,4,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,actividades_campo,Actividades de campo,actividades,estrategico,annual_cumulative_profiled,,,0.0,128.0,0.0,,0.0,0,0,0,False,gris,5,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,estudiantes_actividades_campo,Estudiantes en actividades de campo,estudiantes,estrategico,annual_cumulative_profiled,,,0.0,3514.0,0.0,,0.0,0,0,0,False,gris,6,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,jovenes_formados_diplomado,Jóvenes formados en diplomado,jóvenes,estrategico,milestone_window,,,0.0,120.0,120.0,,,0,0,0,False,rojo,7,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,propuestas_juveniles,Propuestas juveniles,propuestas,estrategico,milestone_window,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0,0,0,False,rojo,8,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,capitales_semilla,Capitales semilla entregados,capitales,estrategico,milestone_window,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0,0,0,False,rojo,9,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,act_reforestacion,Campañas de reforestación,actividades,tactico,annual_cumulative_profiled,,,0.0,20.0,0.0,,0.0,0,0,0,False,gris,10,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,act_monitoreo_reforestadas,Monitoreo de áreas reforestadas,actividades,tactico,annual_cumulative_profiled,,,0.0,8.0,0.0,,0.0,0,0,0,False,gris,11,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,act_tul,Manejo / poda / mantenimiento de tul,actividades,tactico,annual_cumulative_profiled,,,0.0,10.0,0.0,,0.0,0,0,0,False,gris,12,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,act_ferias,Ferias ambientales,actividades,tactico,annual_cumulative_profiled,,,0.0,16.0,0.0,,0.0,0,0,0,False,gris,13,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,act_huertos,Huertos escolares,actividades,tactico,milestone_window,,,0.0,8.0,8.0,,,0,0,0,False,rojo,14,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,act_giras,Giras educativas,actividades,tactico,annual_cumulative_profiled,,,0.0,24.0,0.0,,0.0,0,0,0,False,gris,15,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,act_murales,Murales pedagógicos,actividades,tactico,milestone_window,,,0.0,4.0,4.0,,,0,0,0,False,rojo,16,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,act_centros_acopio,Centros de acopio escolar,actividades,tactico,milestone_window,,,0.0,8.0,8.0,,,0,0,0,False,rojo,17,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,act_limpiezas,Campañas de limpieza escolar,actividades,tactico,annual_cumulative_profiled,,,0.0,24.0,0.0,,0.0,0,0,0,False,gris,18,False
educando_para_conservar,Educando para Conservar,2026-11,11,Noviembre,act_proyectos_gestion,Proyectos de gestión ambiental escolar,actividades,tactico,milestone_window,,,0.0,2.0,2.0,,,0,0,0,False,rojo,19,False
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,docentes_capacitados,Docentes capacitados,personas,estrategico,monthly_recurrent,,1.0,121.0,8.0,0.0,0.125,0.0,0,1,0,False,gris,1,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,centros_cobertura,Centros alcanzados,centros,estrategico,monthly_recurrent,,1.0,50.0,8.0,0.0,0.125,0.0,0,1,0,False,gris,2,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,municipios_actividad_pedagogica,Municipios con actividad pedagógica,municipios,estrategico,monthly_recurrent,,1.0,13.0,8.0,0.0,0.125,0.0,0,1,0,False,gris,3,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,estudiantes_epc,Estudiantes EPC,estudiantes,estrategico,monthly_recurrent,,1.0,3514.0,8.0,0.0,0.125,0.0,0,1,0,False,gris,4,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,actividades_campo,Actividades de campo,actividades,estrategico,annual_cumulative_profiled,,,0.0,128.0,0.0,,0.0,0,0,0,False,gris,5,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,estudiantes_actividades_campo,Estudiantes en actividades de campo,estudiantes,estrategico,annual_cumulative_profiled,,,0.0,3514.0,0.0,,0.0,0,0,0,False,gris,6,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,jovenes_formados_diplomado,Jóvenes formados en diplomado,jóvenes,estrategico,milestone_window,,,0.0,120.0,120.0,,,0,0,0,False,rojo,7,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,propuestas_juveniles,Propuestas juveniles,propuestas,estrategico,milestone_window,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0,0,0,False,rojo,8,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,capitales_semilla,Capitales semilla entregados,capitales,estrategico,milestone_window,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0,0,0,False,rojo,9,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,act_reforestacion,Campañas de reforestación,actividades,tactico,annual_cumulative_profiled,,,0.0,20.0,0.0,,0.0,0,0,0,False,gris,10,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,act_monitoreo_reforestadas,Monitoreo de áreas reforestadas,actividades,tactico,annual_cumulative_profiled,,,0.0,8.0,0.0,,0.0,0,0,0,False,gris,11,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,act_tul,Manejo / poda / mantenimiento de tul,actividades,tactico,annual_cumulative_profiled,,,0.0,10.0,0.0,,0.0,0,0,0,False,gris,12,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,act_ferias,Ferias ambientales,actividades,tactico,annual_cumulative_profiled,,,0.0,16.0,0.0,,0.0,0,0,0,False,gris,13,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,act_huertos,Huertos escolares,actividades,tactico,milestone_window,,,0.0,8.0,8.0,,,0,0,0,False,rojo,14,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,act_giras,Giras educativas,actividades,tactico,annual_cumulative_profiled,,,0.0,24.0,0.0,,0.0,0,0,0,False,gris,15,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,act_murales,Murales pedagógicos,actividades,tactico,milestone_window,,,0.0,4.0,4.0,,,0,0,0,False,rojo,16,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,act_centros_acopio,Centros de acopio escolar,actividades,tactico,milestone_window,,,0.0,8.0,8.0,,,0,0,0,False,rojo,17,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,act_limpiezas,Campañas de limpieza escolar,actividades,tactico,annual_cumulative_profiled,,,0.0,24.0,0.0,,0.0,0,0,0,False,gris,18,True
educando_para_conservar,Educando para Conservar,2026-12,12,Diciembre,act_proyectos_gestion,Proyectos de gestión ambiental escolar,actividades,tactico,milestone_window,,,0.0,2.0,2.0,,,0,0,0,False,rojo,19,True
