record_key,programa,anio,mes_num,mes,zona,territorio,tipo_operacion,source_sheet,source_heading_row,source_month_col,mujeres_activas,mujeres_actividades,mujeres_comercializacion,mujeres_comercializacion_no_inscritas,mujeres_inscritas_total,mujeres_nuevas_inscritas,materiales_lideresas_qq,materiales_municipalidad_qq,total_materiales_qq,ingreso_bruto_lideresas,gasto_transporte,pago_coop_lideresas,ingreso_neto_lideresas,ingreso_bruto_municipalidad,pago_coop_municipalidad,ingreso_neto_municipalidad,ingreso_bruto_total,ingreso_neto_total_territorio,ingreso_neto_cooperativa,horas_trabajadas_lideresas,ingreso_diario_lideresa,pet_qq,vidrio_cerveza_gronn_unid,vidrio_vino_gronn_unid,vidrio_cerveza_surusic_unid,vidrio_vino_surusic_unid,vidrio_peso_qq,vidrio_total_qq,ingreso_pet,ingreso_vidrio_peso,ingreso_vidrio_gronn,ingreso_vidrio_surusic,has_any_data
ATITLAN_RECICLA|2026|10|San Marcos La Laguna,Cooperativa Atitlán Recicla,2026,10,OCT,Las Lagunas,San Marcos La Laguna,muni,Datos_Impacto,211,Q,,,,,,,,,0,0,0,0,0,,,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|11|San Marcos La Laguna,Cooperativa Atitlán Recicla,2026,11,NOV,Las Lagunas,San Marcos La Laguna,muni,Datos_Impacto,211,R,,,,,,,,,0,,,,0,,,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|01|San Antonio Palopó,Cooperativa Atitlán Recicla,2026,1,ENE,Kaqchiquel,San Antonio Palopó,mujeres,Datos_Impacto,245,G,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,True
ATITLAN_RECICLA|2026|02|San Antonio Palopó,Cooperativa Atitlán Recicla,2026,2,FEB,Kaqchiquel,San Antonio Palopó,mujeres,Datos_Impacto,245,H,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,True
ATITLAN_RECICLA|2026|03|San Antonio Palopó,Cooperativa Atitlán Recicla,2026,3,MAR,Kaqchiquel,San Antonio Palopó,mujeres,Datos_Impacto,245,I,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|04|San Antonio Palopó,Cooperativa Atitlán Recicla,2026,4,ABR,Kaqchiquel,San Antonio Palopó,mujeres,Datos_Impacto,245,J,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|05|San Antonio Palopó,Cooperativa Atitlán Recicla,2026,5,MAY,Kaqchiquel,San Antonio Palopó,mujeres,Datos_Impacto,245,K,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|06|San Antonio Palopó,Cooperativa Atitlán Recicla,2026,6,JUN,Kaqchiquel,San Antonio Palopó,mujeres,Datos_Impacto,245,L,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|07|San Antonio Palopó,Cooperativa Atitlán Recicla,2026,7,JUL,Kaqchiquel,San Antonio Palopó,mujeres,Datos_Impacto,245,N,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,True
ATITLAN_RECICLA|2026|08|San Antonio Palopó,Cooperativa Atitlán Recicla,2026,8,AGO,Kaqchiquel,San Antonio Palopó,mujeres,Datos_Impacto,245,O,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,True
ATITLAN_RECICLA|2026|09|San Antonio Palopó,Cooperativa Atitlán Recicla,2026,9,SEP,Kaqchiquel,San Antonio Palopó,mujeres,Datos_Impacto,245,P,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,True
ATITLAN_RECICLA|2026|10|San Antonio Palopó,Cooperativa Atitlán Recicla,2026,10,OCT,Kaqchiquel,San Antonio Palopó,mujeres,Datos_Impacto,245,Q,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,True
ATITLAN_RECICLA|2026|11|San Antonio Palopó,Cooperativa Atitlán Recicla,2026,11,NOV,Kaqchiquel,San Antonio Palopó,mujeres,Datos_Impacto,245,R,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|01|Santa Catarina Palopó,Cooperativa Atitlán Recicla,2026,1,ENE,Kaqchiquel,Santa Catarina Palopó,mujeres,Datos_Impacto,279,G,4,2,1,0,4,0,25.56,0,25.56,430.1,0,0,430.1,0,0,0,430.1,430.1,0,53,86.02000000000001,1.4,0,0,0,0,22,22,47,352,0,0,True
ATITLAN_RECICLA|2026|02|Santa Catarina Palopó,Cooperativa Atitlán Recicla,2026,2,FEB,Kaqchiquel,Santa Catarina Palopó,mujeres,Datos_Impacto,279,H,4,2,1,0,4,0,19.28,0,19.28,294.82,0,0,294.82,0,0,0,294.82,294.82,0,32,58.964,0.91,0,0,0,0,15.81,15.81,29.9,227.82,0,0,True
ATITLAN_RECICLA|2026|03|Santa Catarina Palopó,Cooperativa Atitlán Recicla,2026,3,MAR,Kaqchiquel,Santa Catarina Palopó,mujeres,Datos_Impacto,279,I,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|04|Santa Catarina Palopó,Cooperativa Atitlán Recicla,2026,4,ABR,Kaqchiquel,Santa Catarina Palopó,mujeres,Datos_Impacto,279,J,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|05|Santa Catarina Palopó,Cooperativa Atitlán Recicla,2026,5,MAY,Kaqchiquel,Santa Catarina Palopó,mujeres,Datos_Impacto,279,K,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|06|Santa Catarina Palopó,Cooperativa Atitlán Recicla,2026,6,JUN,Kaqchiquel,Santa Catarina Palopó,mujeres,Datos_Impacto,279,L,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|07|Santa Catarina Palopó,Cooperativa Atitlán Recicla,2026,7,JUL,Kaqchiquel,Santa Catarina Palopó,mujeres,Datos_Impacto,279,N,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|08|Santa Catarina Palopó,Cooperativa Atitlán Recicla,2026,8,AGO,Kaqchiquel,Santa Catarina Palopó,mujeres,Datos_Impacto,279,O,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|09|Santa Catarina Palopó,Cooperativa Atitlán Recicla,2026,9,SEP,Kaqchiquel,Santa Catarina Palopó,mujeres,Datos_Impacto,279,P,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|10|Santa Catarina Palopó,Cooperativa Atitlán Recicla,2026,10,OCT,Kaqchiquel,Santa Catarina Palopó,mujeres,Datos_Impacto,279,Q,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|11|Santa Catarina Palopó,Cooperativa Atitlán Recicla,2026,11,NOV,Kaqchiquel,Santa Catarina Palopó,mujeres,Datos_Impacto,279,R,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|01|Sololá,Cooperativa Atitlán Recicla,2026,1,ENE,Kaqchiquel,Sololá,mujeres_y_muni,Datos_Impacto,313,G,6,5,2,0,6,0,160.87,0,160.87,3082.3,0,14.4,3067.9,0,0,0,3082.3,3067.9,14.4,294,306.79,4.96,0,0,0,0,70.1,70.1,177,1430,0,0,True
ATITLAN_RECICLA|2026|02|Sololá,Cooperativa Atitlán Recicla,2026,2,FEB,Kaqchiquel,Sololá,mujeres_y_muni,Datos_Impacto,313,H,6,5,1,0,6,0,103.73,0,103.73,1928.84,0,17.1,1911.74,0,0,0,1928.84,1911.74,17.1,268,382.348,4.13,0,0,0,0,33.86,33.86,135,667.64,0,0,True
ATITLAN_RECICLA|2026|03|Sololá,Cooperativa Atitlán Recicla,2026,3,MAR,Kaqchiquel,Sololá,mujeres_y_muni,Datos_Impacto,313,I,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|04|Sololá,Cooperativa Atitlán Recicla,2026,4,ABR,Kaqchiquel,Sololá,mujeres_y_muni,Datos_Impacto,313,J,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|05|Sololá,Cooperativa Atitlán Recicla,2026,5,MAY,Kaqchiquel,Sololá,mujeres_y_muni,Datos_Impacto,313,K,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|06|Sololá,Cooperativa Atitlán Recicla,2026,6,JUN,Kaqchiquel,Sololá,mujeres_y_muni,Datos_Impacto,313,L,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|07|Sololá,Cooperativa Atitlán Recicla,2026,7,JUL,Kaqchiquel,Sololá,mujeres_y_muni,Datos_Impacto,313,N,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|08|Sololá,Cooperativa Atitlán Recicla,2026,8,AGO,Kaqchiquel,Sololá,mujeres_y_muni,Datos_Impacto,313,O,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|09|Sololá,Cooperativa Atitlán Recicla,2026,9,SEP,Kaqchiquel,Sololá,mujeres_y_muni,Datos_Impacto,313,P,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|10|Sololá,Cooperativa Atitlán Recicla,2026,10,OCT,Kaqchiquel,Sololá,mujeres_y_muni,Datos_Impacto,313,Q,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|11|Sololá,Cooperativa Atitlán Recicla,2026,11,NOV,Kaqchiquel,Sololá,mujeres_y_muni,Datos_Impacto,313,R,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|01|San Andrés Semetabaj,Cooperativa Atitlán Recicla,2026,1,ENE,Kaqchiquel,San Andrés Semetabaj,mujeres,Datos_Impacto,347,G,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,True
ATITLAN_RECICLA|2026|02|San Andrés Semetabaj,Cooperativa Atitlán Recicla,2026,2,FEB,Kaqchiquel,San Andrés Semetabaj,mujeres,Datos_Impacto,347,H,3,1,1,0,3,0,36.79,0,36.79,688.77,0,0,688.77,0,0,0,688.77,688.77,0,90,137.754,0.52,0,0,0,0,22.41,22.41,20.8,457.02,0,0,True
ATITLAN_RECICLA|2026|03|San Andrés Semetabaj,Cooperativa Atitlán Recicla,2026,3,MAR,Kaqchiquel,San Andrés Semetabaj,mujeres,Datos_Impacto,347,I,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|04|San Andrés Semetabaj,Cooperativa Atitlán Recicla,2026,4,ABR,Kaqchiquel,San Andrés Semetabaj,mujeres,Datos_Impacto,347,J,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|05|San Andrés Semetabaj,Cooperativa Atitlán Recicla,2026,5,MAY,Kaqchiquel,San Andrés Semetabaj,mujeres,Datos_Impacto,347,K,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|06|San Andrés Semetabaj,Cooperativa Atitlán Recicla,2026,6,JUN,Kaqchiquel,San Andrés Semetabaj,mujeres,Datos_Impacto,347,L,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|07|San Andrés Semetabaj,Cooperativa Atitlán Recicla,2026,7,JUL,Kaqchiquel,San Andrés Semetabaj,mujeres,Datos_Impacto,347,N,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,0,0,True
ATITLAN_RECICLA|2026|08|San Andrés Semetabaj,Cooperativa Atitlán Recicla,2026,8,AGO,Kaqchiquel,San Andrés Semetabaj,mujeres,Datos_Impacto,347,O,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,0,0,True
ATITLAN_RECICLA|2026|09|San Andrés Semetabaj,Cooperativa Atitlán Recicla,2026,9,SEP,Kaqchiquel,San Andrés Semetabaj,mujeres,Datos_Impacto,347,P,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,0,0,True
ATITLAN_RECICLA|2026|10|San Andrés Semetabaj,Cooperativa Atitlán Recicla,2026,10,OCT,Kaqchiquel,San Andrés Semetabaj,mujeres,Datos_Impacto,347,Q,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|11|San Andrés Semetabaj,Cooperativa Atitlán Recicla,2026,11,NOV,Kaqchiquel,San Andrés Semetabaj,mujeres,Datos_Impacto,347,R,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|01|Santa Clara La Laguna,Cooperativa Atitlán Recicla,2026,1,ENE,Tzolojya,Santa Clara La Laguna,mujeres,Datos_Impacto,381,G,5,4,3,1,5,0,53.44,0,53.44,1188.28,0,0,1188.28,0,0,0,1188.28,1188.28,0,44,59.414,0.7,0,0,0,0,51.24,51.24,23.5,1127.28,0,0,True
ATITLAN_RECICLA|2026|02|Santa Clara La Laguna,Cooperativa Atitlán Recicla,2026,2,FEB,Tzolojya,Santa Clara La Laguna,mujeres,Datos_Impacto,381,H,5,2,2,1,5,0,42,0,42,924,0,0,924,0,0,0,924,924,0,38,61.6,0,0,0,0,0,42,42,0,924,0,0,True
ATITLAN_RECICLA|2026|03|Santa Clara La Laguna,Cooperativa Atitlán Recicla,2026,3,MAR,Tzolojya,Santa Clara La Laguna,mujeres,Datos_Impacto,381,I,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|04|Santa Clara La Laguna,Cooperativa Atitlán Recicla,2026,4,ABR,Tzolojya,Santa Clara La Laguna,mujeres,Datos_Impacto,381,J,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|05|Santa Clara La Laguna,Cooperativa Atitlán Recicla,2026,5,MAY,Tzolojya,Santa Clara La Laguna,mujeres,Datos_Impacto,381,K,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|06|Santa Clara La Laguna,Cooperativa Atitlán Recicla,2026,6,JUN,Tzolojya,Santa Clara La Laguna,mujeres,Datos_Impacto,381,L,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|07|Santa Clara La Laguna,Cooperativa Atitlán Recicla,2026,7,JUL,Tzolojya,Santa Clara La Laguna,mujeres,Datos_Impacto,381,N,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|08|Santa Clara La Laguna,Cooperativa Atitlán Recicla,2026,8,AGO,Tzolojya,Santa Clara La Laguna,mujeres,Datos_Impacto,381,O,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|09|Santa Clara La Laguna,Cooperativa Atitlán Recicla,2026,9,SEP,Tzolojya,Santa Clara La Laguna,mujeres,Datos_Impacto,381,P,,,,,,,,0,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|10|Santa Clara La Laguna,Cooperativa Atitlán Recicla,2026,10,OCT,Tzolojya,Santa Clara La Laguna,mujeres,Datos_Impacto,381,Q,,,,,,,,0,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|11|Santa Clara La Laguna,Cooperativa Atitlán Recicla,2026,11,NOV,Tzolojya,Santa Clara La Laguna,mujeres,Datos_Impacto,381,R,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|01|Santa María Visitación,Cooperativa Atitlán Recicla,2026,1,ENE,Tzolojya,Santa María Visitación,muni,Datos_Impacto,415,G,0,0,0,0,0,0,0,2.94,2.94,0,0,,0,64.68,5.88,58.800000000000004,64.68,58.800000000000004,5.88,0,,0,0,0,0,0,2.94,2.94,0,58.8,0,0,True
ATITLAN_RECICLA|2026|02|Santa María Visitación,Cooperativa Atitlán Recicla,2026,2,FEB,Tzolojya,Santa María Visitación,muni,Datos_Impacto,415,H,0,0,0,0,0,0,0,15.9,15.9,0,0,0,0,528,64.5,463.5,528,463.5,64.5,0,,7.3,0,0,0,0,5,5,255.5,100,0,0,True
ATITLAN_RECICLA|2026|03|Santa María Visitación,Cooperativa Atitlán Recicla,2026,3,MAR,Tzolojya,Santa María Visitación,muni,Datos_Impacto,415,I,,,,,,,,,0,,,,0,,,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|04|Santa María Visitación,Cooperativa Atitlán Recicla,2026,4,ABR,Tzolojya,Santa María Visitación,muni,Datos_Impacto,415,J,,,,,,,,,0,,,,0,,,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|05|Santa María Visitación,Cooperativa Atitlán Recicla,2026,5,MAY,Tzolojya,Santa María Visitación,muni,Datos_Impacto,415,K,,,,,,,,,0,,,,0,,,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|06|Santa María Visitación,Cooperativa Atitlán Recicla,2026,6,JUN,Tzolojya,Santa María Visitación,muni,Datos_Impacto,415,L,,,,,,,,,0,,,,0,,,0,0,0,0,,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|07|Santa María Visitación,Cooperativa Atitlán Recicla,2026,7,JUL,Tzolojya,Santa María Visitación,muni,Datos_Impacto,415,N,,,,,,,,,0,,,,0,,,0,0,0,0,0,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|08|Santa María Visitación,Cooperativa Atitlán Recicla,2026,8,AGO,Tzolojya,Santa María Visitación,muni,Datos_Impacto,415,O,,,,,,,,,0,,,,0,,,0,0,0,0,0,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|09|Santa María Visitación,Cooperativa Atitlán Recicla,2026,9,SEP,Tzolojya,Santa María Visitación,muni,Datos_Impacto,415,P,,,,,,,,,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|10|Santa María Visitación,Cooperativa Atitlán Recicla,2026,10,OCT,Tzolojya,Santa María Visitación,muni,Datos_Impacto,415,Q,,,,,,,,,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|11|Santa María Visitación,Cooperativa Atitlán Recicla,2026,11,NOV,Tzolojya,Santa María Visitación,muni,Datos_Impacto,415,R,,,,,,,,,0,,,,0,,,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|01|Santa Lucía Utatlán,Cooperativa Atitlán Recicla,2026,1,ENE,Tzolojya,Santa Lucía Utatlán,muni,Datos_Impacto,449,G,0,0,0,0,0,0,0,26.25,26.25,0,0,0,0,598.85,59.1,539.75,598.85,539.75,59.1,0,,4.93,0,0,0,0,15.6,15.6,146.55,312,0,0,True
ATITLAN_RECICLA|2026|02|Santa Lucía Utatlán,Cooperativa Atitlán Recicla,2026,2,FEB,Tzolojya,Santa Lucía Utatlán,muni,Datos_Impacto,449,H,0,0,0,0,,,0,32.92,32.92,0,0,0,0,749.5,70.65,678.85,749.5,678.85,70.65,0,,5.09,0,0,0,0,20.8,20.8,163.15,416,0,0,True
ATITLAN_RECICLA|2026|03|Santa Lucía Utatlán,Cooperativa Atitlán Recicla,2026,3,MAR,Tzolojya,Santa Lucía Utatlán,muni,Datos_Impacto,449,I,0,0,0,0,,,,,0,,,,0,,,0,0,0,0,0,,,,,,,,0,,,0,0,True
ATITLAN_RECICLA|2026|04|Santa Lucía Utatlán,Cooperativa Atitlán Recicla,2026,4,ABR,Tzolojya,Santa Lucía Utatlán,muni,Datos_Impacto,449,J,0,0,0,0,,,,,0,,,,0,,,0,0,0,0,0,,,,,,,,0,,,0,0,True
ATITLAN_RECICLA|2026|05|Santa Lucía Utatlán,Cooperativa Atitlán Recicla,2026,5,MAY,Tzolojya,Santa Lucía Utatlán,muni,Datos_Impacto,449,K,0,0,0,0,,,,,0,,,,0,,,0,0,0,0,0,,,,,,,,0,,,0,0,True
ATITLAN_RECICLA|2026|06|Santa Lucía Utatlán,Cooperativa Atitlán Recicla,2026,6,JUN,Tzolojya,Santa Lucía Utatlán,muni,Datos_Impacto,449,L,0,0,0,0,,,,,0,,,,0,,,0,0,0,0,0,,,,,,,,0,,,0,0,True
ATITLAN_RECICLA|2026|07|Santa Lucía Utatlán,Cooperativa Atitlán Recicla,2026,7,JUL,Tzolojya,Santa Lucía Utatlán,muni,Datos_Impacto,449,N,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|08|Santa Lucía Utatlán,Cooperativa Atitlán Recicla,2026,8,AGO,Tzolojya,Santa Lucía Utatlán,muni,Datos_Impacto,449,O,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|09|Santa Lucía Utatlán,Cooperativa Atitlán Recicla,2026,9,SEP,Tzolojya,Santa Lucía Utatlán,muni,Datos_Impacto,449,P,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,0,,,,0,True
ATITLAN_RECICLA|2026|10|Santa Lucía Utatlán,Cooperativa Atitlán Recicla,2026,10,OCT,Tzolojya,Santa Lucía Utatlán,muni,Datos_Impacto,449,Q,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|11|Santa Lucía Utatlán,Cooperativa Atitlán Recicla,2026,11,NOV,Tzolojya,Santa Lucía Utatlán,muni,Datos_Impacto,449,R,,,,,,,,,0,,,,0,,,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|01|Panajachel,Cooperativa Atitlán Recicla,2026,1,ENE,Tzolojya,Panajachel,mujeres,Datos_Impacto,483,G,11,11,4,0,7,0,950.04,0,950.04,19993.56,1750,4.8,19988.760000000002,0,0,0,19993.56,19988.760000000002,4.8,475,999.4380000000001,68.57,0,0,0,0,520.03,520.03,2251.8,11929.36,0,,True
ATITLAN_RECICLA|2026|02|Panajachel,Cooperativa Atitlán Recicla,2026,2,FEB,Tzolojya,Panajachel,mujeres,Datos_Impacto,483,H,11,5,5,0,7,0,599.91,0,599.91,11456.75,1300,2.75,11454,0,0,0,11456.75,11454,2.75,328,458.16,26.56,0,0,0,0,303.28,303.28,799,6732.6,0,0,True
ATITLAN_RECICLA|2026|03|Panajachel,Cooperativa Atitlán Recicla,2026,3,MAR,Tzolojya,Panajachel,mujeres,Datos_Impacto,483,I,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|04|Panajachel,Cooperativa Atitlán Recicla,2026,4,ABR,Tzolojya,Panajachel,mujeres,Datos_Impacto,483,J,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|05|Panajachel,Cooperativa Atitlán Recicla,2026,5,MAY,Tzolojya,Panajachel,mujeres,Datos_Impacto,483,K,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|06|Panajachel,Cooperativa Atitlán Recicla,2026,6,JUN,Tzolojya,Panajachel,mujeres,Datos_Impacto,483,L,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|07|Panajachel,Cooperativa Atitlán Recicla,2026,7,JUL,Tzolojya,Panajachel,mujeres,Datos_Impacto,483,N,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|08|Panajachel,Cooperativa Atitlán Recicla,2026,8,AGO,Tzolojya,Panajachel,mujeres,Datos_Impacto,483,O,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|09|Panajachel,Cooperativa Atitlán Recicla,2026,9,SEP,Tzolojya,Panajachel,mujeres,Datos_Impacto,483,P,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|10|Panajachel,Cooperativa Atitlán Recicla,2026,10,OCT,Tzolojya,Panajachel,mujeres,Datos_Impacto,483,Q,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
ATITLAN_RECICLA|2026|11|Panajachel,Cooperativa Atitlán Recicla,2026,11,NOV,Tzolojya,Panajachel,mujeres,Datos_Impacto,483,R,,,,,,,,,0,,,,0,0,0,0,0,0,0,,,,,,,,,0,,,,,True
